Date,KO,PEP
2015-09-28,29.278223037719727,70.0256576538086
2015-09-29,29.374507904052734,70.45726776123047
2015-09-30,29.715213775634766,71.41145324707031
2015-10-01,29.47818946838379,71.0706787109375
2015-10-02,29.915184020996094,71.30542755126953
2015-10-05,30.3743896484375,72.55494689941406
2015-10-06,30.33736228942871,73.50911712646484
2015-10-07,30.75213623046875,74.607177734375
2015-10-08,31.092824935913086,74.94792938232422
2015-10-09,31.122467041015625,75.32659912109375
2015-10-12,31.10764503479004,75.07669067382812
2015-10-13,30.84842300415039,74.15280151367188
2015-10-14,30.870634078979492,73.82713317871094
2015-10-15,31.048389434814453,74.42542266845703
2015-10-16,31.122467041015625,75.50076293945312
2015-10-19,31.10024642944336,75.8642578125
2015-10-20,31.322444915771484,75.9323959350586
2015-10-21,31.248369216918945,75.91726684570312
2015-10-22,32.02606201171875,78.06038665771484
2015-10-23,31.692760467529297,77.56812286376953
2015-10-26,31.544628143310547,77.65142822265625
2015-10-27,31.559446334838867,77.954345703125
2015-10-28,31.648317337036133,77.80289459228516
2015-10-29,31.692760467529297,77.84831237792969
2015-10-30,31.36686897277832,77.3863754272461
2015-11-02,31.285404205322266,76.78811645507812
2015-11-03,31.22614860534668,76.42464447021484
2015-11-04,31.085424423217773,76.19745635986328
2015-11-05,31.352067947387695,76.18989562988281
2015-11-06,31.078025817871094,75.51589965820312
2015-11-09,30.766944885253906,74.87979125976562
2015-11-10,30.937299728393555,74.84193420410156
2015-11-11,31.13727569580078,75.2962875366211
2015-11-12,30.79656982421875,74.49357604980469
2015-11-13,30.64844512939453,74.2436752319336
2015-11-16,31.078025817871094,75.39472961425781
2015-11-17,30.86322593688965,74.84193420410156
2015-11-18,31.315032958984375,75.9323959350586
2015-11-19,31.929767608642578,76.43222045898438
2015-11-20,31.426128387451172,75.8036880493164
2015-11-23,31.818674087524414,76.37162017822266
2015-11-24,32.11494445800781,76.20500946044922
2015-11-25,32.11494445800781,76.10661315917969
2015-11-27,32.20450210571289,76.28831481933594
2015-11-30,31.80893898010254,75.84910583496094
2015-12-01,32.01045227050781,76.53065490722656
2015-12-02,31.920900344848633,75.86186981201172
2015-12-03,31.68952178955078,75.56446838378906
2015-12-04,32.30899429321289,77.06675720214844
2015-12-07,32.241817474365234,76.76936340332031
2015-12-08,32.10000991821289,76.38804626464844
2015-12-09,31.838790893554688,75.59500122070312
2015-12-10,31.91342544555664,75.41958618164062
2015-12-11,31.5477237701416,74.56548309326172
2015-12-14,31.682056427001953,74.69512176513672
2015-12-15,32.14479064941406,75.79324340820312
2015-12-16,32.719478607177734,77.08203125
2015-12-17,32.45825958251953,76.41093444824219
2015-12-18,31.719383239746094,74.65699768066406
2015-12-21,31.928348541259766,75.20606231689453
2015-12-22,32.30899429321289,76.10588836669922
2015-12-23,32.592594146728516,76.74646759033203
2015-12-24,32.495582580566406,76.67023468017578
2015-12-28,32.45825958251953,76.77696990966797
2015-12-29,32.6224479675293,77.36418914794922
2015-12-30,32.51796340942383,77.13536834716797
2015-12-31,32.06270217895508,76.19741821289062
2016-01-04,31.644737243652344,75.32044982910156
2016-01-05,31.756690979003906,75.8390121459961
2016-01-06,31.58503532409668,75.86186981201172
2016-01-07,31.062606811523438,74.40531921386719
2016-01-08,30.980501174926758,74.13082122802734
2016-01-11,31.032752990722656,74.30620574951172
2016-01-12,31.43577003479004,74.4434814453125
2016-01-13,31.2342529296875,73.58936309814453
2016-01-14,31.256656646728516,73.06318664550781
2016-01-15,30.973041534423828,71.6295394897461
2016-01-19,31.286500930786133,73.0326919555664
2016-01-20,30.883485794067383,71.50752258300781
2016-01-21,30.890941619873047,72.04133605957031
2016-01-22,31.3909969329834,73.09370422363281
2016-01-25,31.465633392333984,73.16233825683594
2016-01-26,31.40591812133789,73.45211029052734
2016-01-27,31.413381576538086,73.16233825683594
2016-01-28,31.771625518798828,74.3138198852539
2016-01-29,32.032840728759766,75.724609375
2016-02-01,32.092559814453125,75.51872253417969
2016-02-02,31.674591064453125,74.8934097290039
2016-02-03,31.88357162475586,75.28229522705078
2016-02-04,31.74176788330078,74.26805877685547
2016-02-05,31.674591064453125,74.2146987915039
2016-02-08,31.83133316040039,74.36719512939453
2016-02-09,32.31645202636719,74.94676971435547
2016-02-10,31.756690979003906,74.4434814453125
2016-02-11,31.65221405029297,73.8944091796875
2016-02-12,32.174644470214844,75.10692596435547
2016-02-16,32.36123275756836,75.19078063964844
2016-02-17,32.45825958251953,75.91525268554688
2016-02-18,32.54780960083008,75.96863555908203
2016-02-19,32.667232513427734,75.93812561035156
2016-02-22,32.79409408569336,76.15929412841797
2016-02-23,32.60751724243164,75.90763092041016
2016-02-24,32.7717170715332,76.014404296875
2016-02-25,32.95830535888672,76.76936340332031
2016-02-26,32.19703674316406,75.0077896118164
2016-02-29,32.189579010009766,74.59599304199219
2016-03-01,32.60751724243164,75.56446838378906
2016-03-02,32.667232513427734,75.52070617675781
2016-03-03,32.80902862548828,76.15816497802734
2016-03-04,32.920982360839844,76.80329895019531
2016-03-07,32.84635925292969,76.2272720336914
2016-03-08,33.07771682739258,76.60362243652344
2016-03-09,33.44342041015625,76.9569091796875
2016-03-10,33.75688171386719,77.40235900878906
2016-03-11,33.99758529663086,77.8094253540039
2016-03-14,34.06525802612305,77.30254364013672
2016-03-15,34.02766418457031,77.68651580810547
2016-03-16,33.8847541809082,77.4407958984375
2016-03-17,34.42630386352539,78.23953247070312
2016-03-18,34.29842758178711,77.79408264160156
2016-03-21,34.35108184814453,77.98607635498047
2016-03-22,34.22321701049805,77.39469146728516
2016-03-23,34.19313049316406,77.42539978027344
2016-03-24,34.28339385986328,77.3255615234375
2016-03-28,34.448875427246094,77.55596923828125
2016-03-29,34.96033477783203,77.85549926757812
2016-03-30,35.03554916381836,78.86930084228516
2016-03-31,34.892642974853516,78.70801544189453
2016-04-01,35.22359085083008,79.70647430419922
2016-04-04,35.26871871948242,79.73719024658203
2016-04-05,34.99795150756836,79.18418884277344
2016-04-06,35.13332748413086,79.81396484375
2016-04-07,34.87008285522461,79.56820678710938
2016-04-08,35.25368118286133,80.70492553710938
2016-04-11,34.93025207519531,80.10584259033203
2016-04-12,35.08821105957031,80.57434844970703
2016-04-13,34.62938690185547,79.96759796142578
2016-04-14,34.471435546875,79.23030090332031
2016-04-15,34.67451477050781,79.6987533569336
2016-04-18,34.76477813720703,79.66038513183594
2016-04-19,35.050601959228516,80.1212158203125
2016-04-20,33.373287200927734,78.67728424072266
2016-04-21,32.839256286621094,77.56365203857422
2016-04-22,33.50115966796875,78.32402038574219
2016-04-25,33.6290168762207,78.95378875732422
2016-04-26,33.493621826171875,78.80021667480469
2016-04-27,33.60646057128906,78.82321166992188
2016-04-28,33.568851470947266,79.08438873291016
2016-04-29,33.696712493896484,79.07667541503906
2016-05-02,33.832096099853516,79.43766021728516
2016-05-03,33.726802825927734,79.53749084472656
2016-05-04,33.832096099853516,79.89080810546875
2016-05-05,33.892269134521484,80.03671264648438
2016-05-06,34.08782958984375,80.61275482177734
2016-05-09,34.02766418457031,80.85853576660156
2016-05-10,34.41126251220703,81.84928894042969
2016-05-11,34.19313049316406,81.19645690917969
2016-05-12,34.471435546875,81.4883041381836
2016-05-13,34.11040496826172,80.01371002197266
2016-05-16,34.313480377197266,79.97529602050781
2016-05-17,33.65909957885742,78.62354278564453
2016-05-18,33.45602798461914,77.5022201538086
2016-05-19,33.33567810058594,77.82476806640625
2016-05-20,33.05738067626953,76.88011169433594
2016-05-23,33.07242965698242,77.12590026855469
2016-05-24,33.373287200927734,77.64045715332031
2016-05-25,33.38081359863281,77.64045715332031
2016-05-26,33.613975524902344,78.2625732421875
2016-05-27,33.68167495727539,78.30865478515625
2016-05-31,33.54629135131836,77.70186614990234
2016-06-01,33.62149429321289,78.5940933227539
2016-06-02,33.63653564453125,78.92681121826172
2016-06-03,33.877235412597656,79.3369369506836
2016-06-06,34.12543487548828,79.46846771240234
2016-06-07,34.08782958984375,79.30595397949219
2016-06-08,34.26082992553711,79.83988952636719
2016-06-09,34.418785095214844,80.21131896972656
2016-06-10,34.59178161621094,79.94047546386719
2016-06-13,34.197654724121094,79.7470474243164
2016-06-14,34.13703155517578,79.87857818603516
2016-06-15,34.114288330078125,79.59226989746094
2016-06-16,34.3416633605957,80.35832214355469
2016-06-17,33.947547912597656,80.01783752441406
2016-06-20,34.0915412902832,79.98689270019531
2016-06-21,34.205238342285156,80.53631591796875
2016-06-22,34.00059127807617,80.2732162475586
2016-06-23,34.16733169555664,80.81485748291016
2016-06-24,33.29572677612305,78.91134643554688
2016-06-27,33.182029724121094,79.02740478515625
2016-06-28,33.4852180480957,79.03515625
2016-06-29,33.682254791259766,79.79347229003906
2016-06-30,34.35682678222656,81.9755630493164
2016-07-01,34.197654724121094,81.73568725585938
2016-07-05,34.43262481689453,82.34697723388672
2016-07-06,34.311336517333984,81.9600601196289
2016-07-07,34.17491149902344,83.1749267578125
2016-07-08,34.39472198486328,83.77847290039062
2016-07-11,34.538726806640625,84.27372741699219
2016-07-12,34.546302795410156,84.18086242675781
2016-07-13,34.667572021484375,85.04751586914062
2016-07-14,34.629669189453125,85.0862045288086
2016-07-15,34.584205627441406,84.85404205322266
2016-07-18,34.584205627441406,84.50587463378906
2016-07-19,34.584205627441406,84.75346374511719
2016-07-20,34.49324035644531,84.28144836425781
2016-07-21,34.447776794433594,84.01836395263672
2016-07-22,34.73578643798828,84.49040222167969
2016-07-25,34.538726806640625,84.35884094238281
2016-07-26,34.01575469970703,83.72433471679688
2016-07-27,32.89401626586914,83.16719818115234
2016-07-28,33.08351516723633,83.67015838623047
2016-07-29,33.06835174560547,84.28144836425781
2016-08-01,32.931915283203125,84.28919219970703
2016-08-02,32.9925537109375,84.12669372558594
2016-08-03,33.075931549072266,83.60051727294922
2016-08-04,32.97739791870117,83.8945541381836
2016-08-05,32.954647064208984,84.08026123046875
2016-08-08,32.924339294433594,83.67789459228516
2016-08-09,32.947086334228516,83.7862319946289
2016-08-10,33.05318069458008,84.20408630371094
2016-08-11,33.1593017578125,83.94100189208984
2016-08-12,33.371517181396484,84.02609252929688
2016-08-15,33.53068161010742,84.12669372558594
2016-08-16,33.219932556152344,83.569580078125
2016-08-17,33.394264221191406,83.93325805664062
2016-08-18,33.42457580566406,83.7862319946289
2016-08-19,33.28815841674805,83.70109558105469
2016-08-22,33.151710510253906,83.53862762451172
2016-08-23,33.2350959777832,83.47673034667969
2016-08-24,33.2350959777832,83.6546859741211
2016-08-25,33.098663330078125,83.47673034667969
2016-08-26,32.8333854675293,83.14398956298828
2016-08-29,33.00014114379883,83.56182861328125
2016-08-30,32.772762298583984,82.95826721191406
2016-08-31,32.91676712036133,83.18658447265625
2016-09-01,32.85612869262695,83.60739135742188
2016-09-02,33.09109115600586,84.05936431884766
2016-09-06,33.18961715698242,84.09834289550781
2016-09-07,33.075931549072266,83.54502868652344
2016-09-08,33.06835174560547,83.28789520263672
2016-09-09,32.03757095336914,81.08261108398438
2016-09-12,32.7348518371582,82.61773681640625
2016-09-13,32.306949615478516,81.50335693359375
2016-09-14,32.17705154418945,81.86181640625
2016-09-15,32.36808395385742,82.1969223022461
2016-09-16,32.19997787475586,82.04108428955078
2016-09-19,32.16941452026367,82.34497833251953
2016-09-20,32.35279083251953,82.83594512939453
2016-09-21,32.497982025146484,83.48270416259766
2016-09-22,32.82655715942383,84.02042388916016
2016-09-23,32.65846633911133,83.64635467529297
2016-09-26,32.13121032714844,83.40477752685547
2016-09-27,32.5438232421875,83.76326751708984
2016-09-28,32.20762252807617,83.67752838134766
2016-09-29,32.11591720581055,83.97364807128906
2016-09-30,32.3375129699707,84.76070404052734
2016-10-03,32.11591720581055,84.35548400878906
2016-10-04,31.97073745727539,83.45932006835938
2016-10-05,31.94781494140625,82.60993194580078
2016-10-06,31.871395111083984,82.9138412475586
2016-10-07,31.886693954467773,82.5943374633789
2016-10-10,31.886693954467773,82.7735824584961
2016-10-11,31.741497039794922,82.26708221435547
2016-10-12,31.924898147583008,82.66447448730469
2016-10-13,31.90960693359375,82.53977966308594
2016-10-14,31.84083366394043,83.24893188476562
2016-10-17,31.787363052368164,83.26451110839844
2016-10-18,32.07007598876953,83.3424301147461
2016-10-19,32.13121032714844,82.80477142333984
2016-10-20,32.03950500488281,82.50084686279297
2016-10-21,32.19233703613281,82.30603790283203
2016-10-24,32.52090072631836,83.62297058105469
2016-10-25,32.5056266784668,83.56063079833984
2016-10-26,32.42921447753906,83.43594360351562
2016-10-27,32.1847038269043,83.09307861328125
2016-10-28,32.26875305175781,83.43594360351562
2016-10-31,32.398643493652344,83.5372543334961
2016-11-01,32.1847038269043,83.15544128417969
2016-11-02,32.13121032714844,83.15544128417969
2016-11-03,32.11591720581055,83.09307861328125
2016-11-04,31.856128692626953,82.45409393310547
2016-11-07,32.444496154785156,83.35025024414062
2016-11-08,32.76542282104492,84.72172546386719
2016-11-09,32.29932403564453,83.57621765136719
2016-11-10,31.28302764892578,80.45916748046875
2016-11-11,31.351802825927734,80.41240692138672
2016-11-14,31.45878791809082,79.0097427368164
2016-11-15,31.665098190307617,79.3681640625
2016-11-16,31.52754783630371,79.25910949707031
2016-11-17,31.42057228088379,79.18895721435547
2016-11-18,31.260112762451172,78.94738006591797
2016-11-21,31.603961944580078,79.68770599365234
2016-11-22,31.611597061157227,80.17862701416016
2016-11-23,31.42057228088379,79.11884307861328
2016-11-25,31.73386001586914,79.61756134033203
2016-11-28,31.9019775390625,80.1007080078125
2016-11-29,31.709333419799805,79.90587615966797
2016-11-30,31.092859268188477,78.58153533935547
2016-12-01,30.95415687561035,77.7415542602539
2016-12-02,31.100566864013672,78.97405242919922
2016-12-05,31.300912857055664,79.06040954589844
2016-12-06,31.26238441467285,79.71984100341797
2016-12-07,31.817209243774414,80.70896911621094
2016-12-08,31.578319549560547,80.19084167480469
2016-12-09,32.364315032958984,81.30558013916016
2016-12-12,32.287269592285156,82.20838165283203
2016-12-13,32.17938232421875,82.92278289794922
2016-12-14,31.755556106567383,82.01211547851562
2016-12-15,32.01754379272461,82.66371154785156
2016-12-16,32.163963317871094,83.11116027832031
2016-12-19,32.110023498535156,82.75007629394531
2016-12-20,32.10231399536133,82.34969329833984
2016-12-21,32.03296661376953,82.19268798828125
2016-12-22,32.01754379272461,82.70293426513672
2016-12-23,32.056087493896484,82.49884033203125
2016-12-27,32.06379318237305,82.53023529052734
2016-12-28,31.89426040649414,82.1298828125
2016-12-29,32.056087493896484,82.42033386230469
2016-12-30,31.948219299316406,82.1377182006836
2017-01-03,32.2101936340332,82.15341186523438
2017-01-04,32.094608306884766,82.31044006347656
2017-01-05,32.17168045043945,82.20052337646484
2017-01-06,32.163963317871094,82.08279418945312
2017-01-09,31.840330123901367,81.21923065185547
2017-01-10,31.624555587768555,80.049560546875
2017-01-11,31.632265090942383,79.92394256591797
2017-01-12,31.555212020874023,79.94746398925781
2017-01-13,31.501264572143555,79.71984100341797
2017-01-17,31.76325798034668,80.22224426269531
2017-01-18,31.817209243774414,80.65401458740234
2017-01-19,31.701623916625977,80.35569763183594
2017-01-20,31.840330123901367,81.0465316772461
2017-01-23,31.925079345703125,81.65101623535156
2017-01-24,32.287269592285156,82.20052337646484
2017-01-25,32.456790924072266,82.12203979492188
2017-01-26,32.21791458129883,81.7530746459961
2017-01-27,31.940513610839844,81.23494720458984
2017-01-30,31.886560440063477,81.39979553222656
2017-01-31,32.03296661376953,81.47045135498047
2017-02-01,31.79408073425293,80.86597442626953
2017-02-02,31.90196990966797,81.66670227050781
2017-02-03,32.00984191894531,82.5145492553711
2017-02-06,32.02526092529297,82.0905990600586
2017-02-07,32.287269592285156,82.90705871582031
2017-02-08,32.37972640991211,82.96985626220703
2017-02-09,31.786375045776367,83.18965911865234
2017-02-10,31.270090103149414,83.29173278808594
2017-02-13,31.300912857055664,83.62144470214844
2017-02-14,31.231565475463867,83.9354476928711
2017-02-15,31.162212371826172,83.78630828857422
2017-02-16,31.74785041809082,84.87747192382812
2017-02-17,31.770959854125977,84.90104675292969
2017-02-21,31.948219299316406,85.8509292602539
2017-02-22,32.056087493896484,85.8901596069336
2017-02-23,32.10231399536133,85.99221801757812
2017-02-24,32.194801330566406,86.21989440917969
2017-02-27,32.110023498535156,85.78028106689453
2017-02-28,32.33348846435547,86.65165710449219
2017-03-01,32.48760223388672,86.73306274414062
2017-03-02,32.726478576660156,87.03343963623047
2017-03-03,32.734195709228516,87.38909912109375
2017-03-06,32.503021240234375,86.65400695800781
2017-03-07,32.35660934448242,86.40899658203125
2017-03-08,32.35660934448242,86.39319610595703
2017-03-09,32.387428283691406,86.17185974121094
2017-03-10,32.5877799987793,86.62240600585938
2017-03-13,32.67329788208008,86.48011779785156
2017-03-14,32.62666320800781,86.4247817993164
2017-03-15,32.743263244628906,87.82386016845703
2017-03-16,32.844322204589844,87.84756469726562
2017-03-17,32.67329788208008,88.04517364501953
2017-03-20,32.78990173339844,87.85545349121094
2017-03-21,33.03866958618164,88.34551239013672
2017-03-22,32.94538116455078,88.54314422607422
2017-03-23,32.782127380371094,88.35342407226562
2017-03-24,32.743263244628906,88.6221694946289
2017-03-27,32.898738861083984,88.39295959472656
2017-03-28,32.984249114990234,88.88301086425781
2017-03-29,32.976470947265625,88.8672103881836
2017-03-30,33.116397857666016,88.66960906982422
2017-03-31,32.99201583862305,88.41666412353516
2017-04-03,32.96870040893555,88.41666412353516
2017-04-04,33.1785888671875,88.590576171875
2017-04-05,33.09307098388672,88.47990417480469
2017-04-06,33.17082214355469,88.19535827636719
2017-04-07,33.124183654785156,88.21906280517578
2017-04-10,33.18636703491211,88.54314422607422
2017-04-11,33.163047790527344,88.31390380859375
2017-04-12,33.380706787109375,89.79991149902344
2017-04-13,33.264102935791016,89.0647964477539
2017-04-17,33.48176956176758,89.5706787109375
2017-04-18,33.80048751831055,90.3294906616211
2017-04-19,33.60615921020508,89.80778503417969
2017-04-20,33.497318267822266,89.78408813476562
2017-04-21,33.48176956176758,89.6576156616211
2017-04-24,33.64501953125,90.36109161376953
2017-04-25,33.51286315917969,90.23463439941406
2017-04-26,33.61392593383789,89.57858276367188
2017-04-27,33.43512725830078,89.03319549560547
2017-04-28,33.5439567565918,89.53905487060547
2017-05-01,33.59837341308594,88.74864196777344
2017-05-02,33.73052978515625,88.7565689086914
2017-05-03,33.676116943359375,88.36131286621094
2017-05-04,33.9404296875,89.2861328125
2017-05-05,33.963748931884766,89.49163818359375
2017-05-08,34.11922836303711,89.49163818359375
2017-05-09,33.823822021484375,89.0964126586914
2017-05-10,33.87046432495117,89.19127655029297
2017-05-11,33.948204040527344,89.349365234375
2017-05-12,33.88600158691406,89.24662017822266
2017-05-15,33.994834899902344,90.06075286865234
2017-05-16,34.088138580322266,89.94219207763672
2017-05-17,34.15032196044922,89.90264892578125
2017-05-18,34.04926681518555,90.13188934326172
2017-05-19,34.12699508666992,89.86314392089844
2017-05-22,34.34467315673828,90.66144561767578
2017-05-23,34.50791549682617,90.93814086914062
2017-05-24,35.00543975830078,91.73644256591797
2017-05-25,35.300838470458984,92.89837646484375
2017-05-26,35.285282135009766,93.19871520996094
2017-05-30,35.316383361816406,93.27776336669922
2017-05-31,35.34748458862305,93.01113891601562
2017-06-01,35.59626007080078,93.29769134521484
2017-06-02,35.673980712890625,93.64783477783203
